"Date","Close"
2000-04-27,3774.030029
2000-04-28,3860.659912
2000-05-01,3958.080078
2000-05-02,3785.449951
2000-05-03,3707.310059
2000-05-04,3720.23999
2000-05-05,3816.820068
2000-05-08,3669.379883
2000-05-09,3585.01001
2000-05-10,3384.72998
2000-05-11,3499.580078
2000-05-12,3529.060059
2000-05-15,3607.649902
2000-05-16,3717.570068
2000-05-17,3644.959961
2000-05-18,3538.709961
2000-05-19,3390.399902
2000-05-22,3364.209961
2000-05-23,3164.550049
2000-05-24,3270.610107
2000-05-25,3205.350098
2000-05-26,3205.110107
2000-05-30,3459.47998
2000-05-31,3400.909912
2000-06-01,3582.5
2000-06-02,3813.379883
2000-06-05,3821.76001
2000-06-06,3756.370117
2000-06-07,3839.26001
2000-06-08,3825.560059
2000-06-09,3874.840088
2000-06-12,3767.909912
2000-06-13,3851.060059
2000-06-14,3797.409912
2000-06-15,3845.73999
2000-06-16,3860.560059
2000-06-19,3989.830078
2000-06-20,4013.360107
2000-06-21,4064.01001
2000-06-22,3936.840088
2000-06-23,3845.340088
2000-06-26,3912.120117
2000-06-27,3858.959961
2000-06-28,3940.340088
2000-06-29,3877.22998
2000-06-30,3966.110107
2000-07-03,3991.929932
2000-07-05,3863.100098
2000-07-06,3960.570068
2000-07-07,4023.199951
2000-07-10,3980.290039
2000-07-11,3956.419922
2000-07-12,4099.589844
2000-07-13,4174.859863
2000-07-14,4246.180176
2000-07-17,4274.669922
2000-07-18,4177.169922
2000-07-19,4055.629883
2000-07-20,4184.560059
2000-07-21,4094.449951
2000-07-24,3981.570068
2000-07-25,4029.570068
2000-07-26,3987.719971
2000-07-27,3842.22998
2000-07-28,3663
2000-07-31,3766.98999
2000-08-01,3685.52002
2000-08-02,3658.459961
2000-08-03,3759.879883
2000-08-04,3787.360107
2000-08-07,3862.98999
2000-08-08,3848.550049
2000-08-09,3853.5
2000-08-10,3759.98999
2000-08-11,3789.469971
2000-08-14,3849.689941
2000-08-15,3851.659912
2000-08-16,3861.199951
2000-08-17,3940.870117
2000-08-18,3930.340088
2000-08-21,3953.149902
2000-08-22,3958.209961
2000-08-23,4011.01001
2000-08-24,4053.280029
2000-08-25,4042.679932
2000-08-28,4070.590088
2000-08-29,4082.169922
2000-08-30,4103.810059
2000-08-31,4206.350098
2000-09-01,4234.330078
2000-09-05,4143.180176
2000-09-06,4013.340088
2000-09-07,4098.350098
2000-09-08,3978.409912
2000-09-11,3896.350098
2000-09-12,3849.51001
2000-09-13,3893.889893
2000-09-14,3913.860107
2000-09-15,3835.22998
2000-09-18,3726.52002
2000-09-19,3865.639893
2000-09-20,3897.439941
2000-09-21,3828.870117
2000-09-22,3803.76001
2000-09-25,3741.219971
2000-09-26,3689.100098
2000-09-27,3656.300049
2000-09-28,3778.320068
2000-09-29,3672.820068
2000-10-02,3568.899902
2000-10-03,3455.830078
2000-10-04,3523.100098
2000-10-05,3472.100098
2000-10-06,3361.01001
2000-10-09,3355.560059
2000-10-10,3240.540039
2000-10-11,3168.48999
2000-10-12,3074.679932
2000-10-13,3316.77002
2000-10-16,3290.280029
2000-10-17,3213.959961
2000-10-18,3171.560059
2000-10-19,3418.600098
2000-10-20,3483.139893
2000-10-23,3468.689941
2000-10-24,3419.790039
2000-10-25,3229.570068
2000-10-26,3272.179932
2000-10-27,3278.360107
2000-10-30,3191.399902
2000-10-31,3369.629883
2000-11-01,3333.389893
2000-11-02,3429.02002
2000-11-03,3451.580078
2000-11-06,3416.209961
2000-11-07,3415.790039
2000-11-08,3231.699951
2000-11-09,3200.350098
2000-11-10,3028.98999
2000-11-13,2966.719971
2000-11-14,3138.27002
2000-11-15,3165.48999
2000-11-16,3031.879883
2000-11-17,3027.189941
2000-11-20,2875.639893
2000-11-21,2871.449951
2000-11-22,2755.340088
2000-11-24,2904.379883
2000-11-27,2880.48999
2000-11-28,2734.97998
2000-11-29,2706.929932
2000-11-30,2597.929932
2000-12-01,2645.290039
2000-12-04,2615.75
2000-12-05,2889.800049
2000-12-06,2796.5
2000-12-07,2752.659912
2000-12-08,2917.429932
2000-12-11,3015.100098
2000-12-12,2931.77002
2000-12-13,2822.77002
2000-12-14,2728.51001
2000-12-15,2653.27002
2000-12-18,2624.52002
2000-12-19,2511.709961
2000-12-20,2332.780029
2000-12-21,2340.120117
2000-12-22,2517.02002
2000-12-26,2493.52002
2000-12-27,2539.350098
2000-12-28,2557.76001
2000-12-29,2470.52002
2001-01-02,2291.860107
2001-01-03,2616.689941
2001-01-04,2566.830078
2001-01-05,2407.649902
2001-01-08,2395.919922
2001-01-09,2441.300049
2001-01-10,2524.179932
2001-01-11,2640.570068
2001-01-12,2626.5
2001-01-16,2618.550049
2001-01-17,2682.780029
2001-01-18,2768.48999
2001-01-19,2770.379883
2001-01-22,2757.909912
2001-01-23,2840.389893
2001-01-24,2859.149902
2001-01-25,2754.280029
2001-01-26,2781.300049
2001-01-29,2838.340088
2001-01-30,2838.350098
2001-01-31,2772.72998
2001-02-01,2782.790039
2001-02-02,2660.5
2001-02-05,2643.209961
2001-02-06,2664.48999
2001-02-07,2607.820068
2001-02-08,2562.060059
2001-02-09,2470.969971
2001-02-12,2489.659912
2001-02-13,2427.719971
2001-02-14,2491.399902
2001-02-15,2552.909912
2001-02-16,2425.379883
2001-02-20,2318.350098
2001-02-21,2268.939941
2001-02-22,2244.959961
2001-02-23,2262.51001
2001-02-26,2308.5
2001-02-27,2207.820068
2001-02-28,2151.830078
2001-03-01,2183.370117
2001-03-02,2117.629883
2001-03-05,2142.919922
2001-03-06,2204.429932
2001-03-07,2223.919922
2001-03-08,2168.72998
2001-03-09,2052.780029
2001-03-12,1923.380005
2001-03-13,2014.780029
2001-03-14,1972.089966
2001-03-15,1940.709961
2001-03-16,1890.910034
2001-03-19,1951.180054
2001-03-20,1857.439941
2001-03-21,1830.22998
2001-03-22,1897.699951
2001-03-23,1928.680054
2001-03-26,1918.48999
2001-03-27,1972.22998
2001-03-28,1854.130005
2001-03-29,1820.569946
2001-03-30,1840.26001
2001-04-02,1782.969971
2001-04-03,1673
2001-04-04,1638.800049
2001-04-05,1785
2001-04-06,1720.359985
2001-04-09,1745.709961
2001-04-10,1852.030029
2001-04-11,1898.949951
2001-04-12,1961.430054
2001-04-16,1909.569946
2001-04-17,1923.219971
2001-04-18,2079.439941
2001-04-19,2182.139893
2001-04-20,2163.409912
2001-04-23,2059.320068
2001-04-24,2016.609985
2001-04-25,2059.800049
2001-04-26,2034.880005
2001-04-27,2075.679932
2001-04-30,2116.23999
2001-05-01,2168.23999
2001-05-02,2220.600098
2001-05-03,2146.199951
2001-05-04,2191.530029
2001-05-07,2173.570068
2001-05-08,2198.77002
2001-05-09,2156.629883
2001-05-10,2128.860107
2001-05-11,2107.429932
2001-05-14,2081.919922
2001-05-15,2085.580078
2001-05-16,2166.439941
2001-05-17,2193.679932
2001-05-18,2198.879883
2001-05-21,2305.590088
2001-05-22,2313.850098
2001-05-23,2243.47998
2001-05-24,2282.02002
2001-05-25,2251.030029
2001-05-29,2175.540039
2001-05-30,2084.5
2001-05-31,2110.48999
2001-06-01,2149.439941
2001-06-04,2155.929932
2001-06-05,2233.659912
2001-06-06,2217.72998
2001-06-07,2264
2001-06-08,2215.100098
2001-06-11,2170.780029
2001-06-12,2169.949951
2001-06-13,2121.659912
2001-06-14,2044.069946
2001-06-15,2028.430054
2001-06-18,1988.630005
2001-06-19,1992.660034
2001-06-20,2031.23999
2001-06-21,2058.76001
2001-06-22,2034.839966
2001-06-25,2050.870117
2001-06-26,2064.620117
2001-06-27,2074.73999
2001-06-28,2125.459961
2001-06-29,2160.540039
2001-07-02,2148.719971
2001-07-03,2140.800049
2001-07-05,2080.110107
2001-07-06,2004.160034
2001-07-09,2026.709961
2001-07-10,1962.790039
2001-07-11,1972.040039
2001-07-12,2075.73999
2001-07-13,2084.790039
2001-07-16,2029.119995
2001-07-17,2067.320068
2001-07-18,2016.170044
2001-07-19,2046.589966
2001-07-20,2029.369995
2001-07-23,1988.560059
2001-07-24,1959.23999
2001-07-25,1984.319946
2001-07-26,2022.959961
2001-07-27,2029.069946
2001-07-30,2017.839966
2001-07-31,2027.130005
2001-08-01,2068.379883
2001-08-02,2087.379883
2001-08-03,2066.330078
2001-08-06,2034.26001
2001-08-07,2027.790039
2001-08-08,1966.359985
2001-08-09,1963.319946
2001-08-10,1956.469971
2001-08-13,1982.25
2001-08-14,1964.530029
2001-08-15,1918.890015
2001-08-16,1930.319946
2001-08-17,1867.01001
2001-08-20,1881.349976
2001-08-21,1831.300049
2001-08-22,1860.01001
2001-08-23,1842.969971
2001-08-24,1916.800049
2001-08-27,1912.410034
2001-08-28,1864.97998
2001-08-29,1843.170044
2001-08-30,1791.680054
2001-08-31,1805.430054
2001-09-04,1770.780029
2001-09-05,1759.01001
2001-09-06,1705.640015
2001-09-07,1687.699951
2001-09-10,1695.380005
2001-09-17,1579.550049
2001-09-18,1555.079956
2001-09-19,1527.800049
2001-09-20,1470.930054
2001-09-21,1423.189941
2001-09-24,1499.400024
2001-09-25,1501.640015
2001-09-26,1464.040039
2001-09-27,1460.709961
2001-09-28,1498.800049
2001-10-01,1480.459961
2001-10-02,1492.329956
2001-10-03,1580.810059
2001-10-04,1597.310059
2001-10-05,1605.300049
2001-10-08,1605.949951
2001-10-09,1570.189941
2001-10-10,1626.26001
2001-10-11,1701.469971
2001-10-12,1703.400024
2001-10-15,1696.310059
2001-10-16,1722.069946
2001-10-17,1646.339966
2001-10-18,1652.719971
2001-10-19,1671.310059
2001-10-22,1708.079956
2001-10-23,1704.439941
2001-10-24,1731.540039
2001-10-25,1775.469971
2001-10-26,1768.959961
2001-10-29,1699.52002
2001-10-30,1667.410034
2001-10-31,1690.199951
2001-11-01,1746.300049
2001-11-02,1745.72998
2001-11-05,1793.650024
2001-11-06,1835.079956
2001-11-07,1837.530029
2001-11-08,1827.77002
2001-11-09,1828.47998
2001-11-12,1840.130005
2001-11-13,1892.109985
2001-11-14,1903.189941
2001-11-15,1900.569946
2001-11-16,1898.579956
2001-11-19,1934.420044
2001-11-20,1880.51001
2001-11-21,1875.050049
2001-11-23,1903.199951
2001-11-26,1941.22998
2001-11-27,1935.969971
2001-11-28,1887.969971
2001-11-29,1933.26001
2001-11-30,1930.579956
2001-12-03,1904.900024
2001-12-04,1963.099976
2001-12-05,2046.839966
2001-12-06,2054.27002
2001-12-07,2021.26001
2001-12-10,1992.119995
2001-12-11,2001.930054
2001-12-12,2011.380005
2001-12-13,1946.51001
2001-12-14,1953.170044
2001-12-17,1987.449951
2001-12-18,2004.76001
2001-12-19,1982.890015
2001-12-20,1918.540039
2001-12-21,1945.829956
2001-12-24,1944.47998
2001-12-26,1960.699951
2001-12-27,1976.420044
2001-12-28,1987.26001
2001-12-31,1950.400024
2002-01-02,1979.25
2002-01-03,2044.27002
2002-01-04,2059.379883
2002-01-07,2037.099976
2002-01-08,2055.73999
2002-01-09,2044.890015
2002-01-10,2047.23999
2002-01-11,2022.459961
2002-01-14,1990.73999
2002-01-15,2000.910034
2002-01-16,1944.439941
2002-01-17,1985.819946
2002-01-18,1930.339966
2002-01-22,1882.530029
2002-01-23,1922.380005
2002-01-24,1942.579956
2002-01-25,1937.699951
2002-01-28,1943.910034
2002-01-29,1892.98999
2002-01-30,1913.439941
2002-01-31,1934.030029
2002-02-01,1911.23999
2002-02-04,1855.530029
2002-02-05,1838.52002
2002-02-06,1812.709961
2002-02-07,1782.109985
2002-02-08,1818.880005
2002-02-11,1846.660034
2002-02-12,1834.209961
2002-02-13,1859.160034
2002-02-14,1843.369995
2002-02-15,1805.199951
2002-02-19,1750.609985
2002-02-20,1775.569946
2002-02-21,1716.23999
2002-02-22,1724.540039
2002-02-25,1769.880005
2002-02-26,1766.859985
2002-02-27,1751.880005
2002-02-28,1731.48999
2002-03-01,1802.73999
2002-03-04,1859.319946
2002-03-05,1866.290039
2002-03-06,1890.400024
2002-03-07,1881.630005
2002-03-08,1929.670044
2002-03-11,1929.48999
2002-03-12,1897.119995
2002-03-13,1862.030029
2002-03-14,1854.140015
2002-03-15,1868.300049
2002-03-18,1877.060059
2002-03-19,1880.869995
2002-03-20,1832.869995
2002-03-21,1868.829956
2002-03-22,1851.390015
2002-03-25,1812.48999
2002-03-26,1824.170044
2002-03-27,1826.75
2002-03-28,1845.349976
2002-04-01,1862.619995
2002-04-02,1804.400024
2002-04-03,1784.349976
2002-04-04,1789.75
2002-04-05,1770.030029
2002-04-08,1785.869995
2002-04-09,1742.569946
2002-04-10,1767.069946
2002-04-11,1725.23999
2002-04-12,1756.189941
2002-04-15,1753.780029
2002-04-16,1816.790039
2002-04-17,1810.670044
2002-04-18,1802.430054
2002-04-19,1796.829956
2002-04-22,1758.680054
2002-04-23,1730.290039
2002-04-24,1713.339966
2002-04-25,1713.699951
2002-04-26,1663.890015
2002-04-29,1656.930054
2002-04-30,1688.22998
2002-05-01,1677.530029
2002-05-02,1644.819946
2002-05-03,1613.030029
2002-05-06,1578.47998
2002-05-07,1573.819946
2002-05-08,1696.290039
2002-05-09,1650.48999
2002-05-10,1600.849976
2002-05-13,1652.540039
2002-05-14,1719.050049
2002-05-15,1725.560059
2002-05-16,1730.439941
2002-05-17,1741.390015
2002-05-20,1701.589966
2002-05-21,1664.180054
2002-05-22,1673.449951
2002-05-23,1697.630005
2002-05-24,1661.48999
2002-05-28,1652.170044
2002-05-29,1624.390015
2002-05-30,1631.920044
2002-05-31,1615.72998
2002-06-03,1562.560059
2002-06-04,1578.119995
2002-06-05,1595.26001
2002-06-06,1554.880005
2002-06-07,1535.47998
2002-06-10,1530.689941
2002-06-11,1497.180054
2002-06-12,1519.119995
2002-06-13,1496.880005
2002-06-14,1504.73999
2002-06-17,1553.290039
2002-06-18,1542.959961
2002-06-19,1496.829956
2002-06-20,1464.75
2002-06-21,1440.959961
2002-06-24,1460.339966
2002-06-25,1423.98999
2002-06-26,1429.329956
2002-06-27,1459.199951
2002-06-28,1463.209961
2002-07-01,1403.800049
2002-07-02,1357.819946
2002-07-03,1380.170044
2002-07-05,1448.359985
2002-07-08,1405.609985
2002-07-09,1381.119995
2002-07-10,1346.01001
2002-07-11,1374.430054
2002-07-12,1373.5
2002-07-15,1382.619995
2002-07-16,1375.26001
2002-07-17,1397.25
2002-07-18,1356.949951
2002-07-19,1319.150024
2002-07-22,1282.650024
2002-07-23,1229.050049
2002-07-24,1290.22998
2002-07-25,1240.079956
2002-07-26,1262.119995
2002-07-29,1335.25
2002-07-30,1344.189941
2002-07-31,1328.26001
2002-08-01,1280
2002-08-02,1247.920044
2002-08-05,1206.01001
2002-08-06,1259.550049
2002-08-07,1280.900024
2002-08-08,1316.52002
2002-08-09,1306.119995
2002-08-12,1306.839966
2002-08-13,1269.280029
2002-08-14,1334.300049
2002-08-15,1345.01001
2002-08-16,1361.01001
2002-08-19,1394.540039
2002-08-20,1376.589966
2002-08-21,1409.25
2002-08-22,1422.949951
2002-08-23,1380.619995
2002-08-26,1391.73999
2002-08-27,1347.780029
2002-08-28,1314.380005
2002-08-29,1335.77002
2002-08-30,1314.849976
2002-09-03,1263.839966
2002-09-04,1292.310059
2002-09-05,1251
2002-09-06,1295.300049
2002-09-09,1304.599976
2002-09-10,1320.089966
2002-09-11,1315.449951
2002-09-12,1279.680054
2002-09-13,1291.400024
2002-09-16,1275.880005
2002-09-17,1259.939941
2002-09-18,1252.130005
2002-09-19,1216.449951
2002-09-20,1221.089966
2002-09-23,1184.930054
2002-09-24,1182.170044
2002-09-25,1222.290039
2002-09-26,1221.609985
2002-09-27,1199.160034
2002-09-30,1172.060059
2002-10-01,1213.719971
2002-10-02,1187.300049
2002-10-03,1165.560059
2002-10-04,1139.900024
2002-10-07,1119.400024
2002-10-08,1129.219971
2002-10-09,1114.109985
2002-10-10,1163.369995
2002-10-11,1210.469971
2002-10-14,1220.530029
2002-10-15,1282.439941
2002-10-16,1232.420044
2002-10-17,1272.290039
2002-10-18,1287.859985
2002-10-21,1309.670044
2002-10-22,1292.800049
2002-10-23,1320.22998
2002-10-24,1298.709961
2002-10-25,1331.130005
2002-10-28,1315.829956
2002-10-29,1300.540039
2002-10-30,1326.72998
2002-10-31,1329.75
2002-11-01,1360.699951
2002-11-04,1396.540039
2002-11-05,1401.170044
2002-11-06,1418.98999
2002-11-07,1376.709961
2002-11-08,1359.280029
2002-11-11,1319.189941
2002-11-12,1349.560059
2002-11-13,1361.329956
2002-11-14,1411.52002
2002-11-15,1411.140015
2002-11-18,1393.689941
2002-11-19,1374.51001
2002-11-20,1419.349976
2002-11-21,1467.550049
2002-11-22,1468.73999
2002-11-25,1481.900024
2002-11-26,1444.430054
2002-11-27,1487.939941
2002-11-29,1478.780029
2002-12-02,1484.780029
2002-12-03,1448.959961
2002-12-04,1430.349976
2002-12-05,1410.75
2002-12-06,1422.439941
2002-12-09,1367.140015
2002-12-10,1390.76001
2002-12-11,1396.589966
2002-12-12,1399.550049
2002-12-13,1362.420044
2002-12-16,1400.329956
2002-12-17,1392.050049
2002-12-18,1361.51001
2002-12-19,1354.099976
2002-12-20,1363.050049
2002-12-23,1381.689941
2002-12-24,1372.469971
2002-12-26,1367.890015
2002-12-27,1348.310059
2002-12-30,1339.540039
2002-12-31,1335.51001
2003-01-02,1384.849976
2003-01-03,1387.079956
2003-01-06,1421.319946
2003-01-07,1431.569946
2003-01-08,1401.069946
2003-01-09,1438.459961
2003-01-10,1447.719971
2003-01-13,1446.040039
2003-01-14,1460.98999
2003-01-15,1438.800049
2003-01-16,1423.75
2003-01-17,1376.189941
2003-01-21,1364.25
2003-01-22,1359.47998
2003-01-23,1388.27002
2003-01-24,1342.140015
2003-01-27,1325.27002
2003-01-28,1342.180054
2003-01-29,1358.060059
2003-01-30,1322.349976
2003-01-31,1320.910034
2003-02-03,1323.790039
2003-02-04,1306.150024
2003-02-05,1301.5
2003-02-06,1301.72998
2003-02-07,1282.469971
2003-02-10,1296.680054
2003-02-11,1295.459961
2003-02-12,1278.969971
2003-02-13,1277.439941
2003-02-14,1310.170044
2003-02-18,1346.540039
2003-02-19,1334.319946
2003-02-20,1331.22998
2003-02-21,1349.02002
2003-02-24,1322.380005
2003-02-25,1328.97998
2003-02-26,1303.680054
2003-02-27,1323.939941
2003-02-28,1337.52002
2003-03-03,1320.290039
2003-03-04,1307.77002
2003-03-05,1314.400024
2003-03-06,1302.890015
2003-03-07,1305.290039
2003-03-10,1278.369995
2003-03-11,1271.469971
2003-03-12,1279.23999
2003-03-13,1340.77002
2003-03-14,1340.329956
2003-03-17,1392.27002
2003-03-18,1400.550049
2003-03-19,1397.069946
2003-03-20,1402.77002
2003-03-21,1421.839966
2003-03-24,1369.780029
2003-03-25,1391.01001
2003-03-26,1387.449951
2003-03-27,1384.25
2003-03-28,1369.599976
2003-03-31,1341.170044
2003-04-01,1348.300049
2003-04-02,1396.719971
2003-04-03,1396.579956
2003-04-04,1383.51001
2003-04-07,1389.51001
2003-04-08,1382.939941
2003-04-09,1356.73999
2003-04-10,1365.609985
2003-04-11,1358.849976
2003-04-14,1384.949951
2003-04-15,1391.01001
2003-04-16,1394.719971
2003-04-17,1425.5
2003-04-21,1424.369995
2003-04-22,1451.359985
2003-04-23,1466.160034
2003-04-24,1457.22998
2003-04-25,1434.540039
2003-04-28,1462.23999
2003-04-29,1471.300049
2003-04-30,1464.310059
2003-05-01,1472.560059
2003-05-02,1502.880005
2003-05-05,1504.040039
2003-05-06,1523.709961
2003-05-07,1506.76001
2003-05-08,1489.689941
2003-05-09,1520.150024
2003-05-12,1541.400024
2003-05-13,1539.680054
2003-05-14,1534.900024
2003-05-15,1551.380005
2003-05-16,1538.530029
2003-05-19,1492.77002
2003-05-20,1491.089966
2003-05-21,1489.869995
2003-05-22,1507.550049
2003-05-23,1510.089966
2003-05-27,1556.689941
2003-05-28,1563.23999
2003-05-29,1574.949951
2003-05-30,1595.910034
2003-06-02,1590.75
2003-06-03,1603.560059
2003-06-04,1634.650024
2003-06-05,1646.01001
2003-06-06,1627.420044
2003-06-09,1603.969971
2003-06-10,1627.670044
2003-06-11,1646.02002
2003-06-12,1653.619995
2003-06-13,1626.48999
2003-06-16,1666.579956
2003-06-17,1668.439941
2003-06-18,1677.140015
2003-06-19,1648.640015
2003-06-20,1644.719971
2003-06-23,1610.75
2003-06-24,1605.609985
2003-06-25,1602.660034
2003-06-26,1634.01001
2003-06-27,1625.26001
2003-06-30,1622.800049
2003-07-01,1640.130005
2003-07-02,1678.72998
2003-07-03,1663.459961
2003-07-07,1720.709961
2003-07-08,1746.459961
2003-07-09,1747.459961
2003-07-10,1715.859985
2003-07-11,1733.930054
2003-07-14,1754.819946
2003-07-15,1753.209961
2003-07-16,1747.969971
2003-07-17,1698.02002
2003-07-18,1708.5
2003-07-21,1681.410034
2003-07-22,1706.099976
2003-07-23,1719.180054
2003-07-24,1701.420044
2003-07-25,1730.699951
2003-07-28,1735.359985
2003-07-29,1731.369995
2003-07-30,1720.910034
2003-07-31,1735.02002
2003-08-01,1715.619995
2003-08-04,1714.060059
2003-08-05,1673.5
2003-08-06,1652.680054
2003-08-07,1652.180054
2003-08-08,1644.030029
2003-08-11,1661.51001
2003-08-12,1687.01001
2003-08-13,1686.609985
2003-08-14,1700.339966
2003-08-15,1702.01001
2003-08-18,1739.48999
2003-08-19,1761.109985
2003-08-20,1760.540039
2003-08-21,1777.550049
2003-08-22,1765.319946
2003-08-25,1764.310059
2003-08-26,1770.650024
2003-08-27,1782.130005
2003-08-28,1800.180054
2003-08-29,1810.449951
2003-09-02,1841.47998
2003-09-03,1852.900024
2003-09-04,1868.969971
2003-09-05,1858.23999
2003-09-08,1888.619995
2003-09-09,1873.430054
2003-09-10,1823.810059
2003-09-11,1846.089966
2003-09-12,1855.030029
2003-09-15,1845.699951
2003-09-16,1887.25
2003-09-17,1883.099976
2003-09-18,1909.550049
2003-09-19,1905.699951
2003-09-22,1874.619995
2003-09-23,1901.719971
2003-09-24,1843.699951
2003-09-25,1817.23999
2003-09-26,1792.069946
2003-09-29,1824.560059
2003-09-30,1786.939941
2003-10-01,1832.25
2003-10-02,1836.219971
2003-10-03,1880.569946
2003-10-06,1893.459961
2003-10-07,1907.849976
2003-10-08,1893.780029
2003-10-09,1911.900024
2003-10-10,1915.310059
2003-10-13,1933.530029
2003-10-14,1943.189941
2003-10-15,1939.099976
2003-10-16,1950.140015
2003-10-17,1912.359985
2003-10-20,1925.140015
2003-10-21,1940.900024
2003-10-22,1898.069946
2003-10-23,1885.51001
2003-10-24,1865.589966
2003-10-27,1882.910034
2003-10-28,1932.26001
2003-10-29,1936.560059
2003-10-30,1932.689941
2003-10-31,1932.209961
2003-11-03,1967.699951
2003-11-04,1957.969971
2003-11-05,1959.369995
2003-11-06,1976.369995
2003-11-07,1970.73999
2003-11-10,1941.640015
2003-11-11,1930.75
2003-11-12,1973.109985
2003-11-13,1967.349976
2003-11-14,1930.26001
2003-11-17,1909.609985
2003-11-18,1881.75
2003-11-19,1899.650024
2003-11-20,1881.920044
2003-11-21,1893.880005
2003-11-24,1947.140015
2003-11-25,1943.040039
2003-11-26,1953.310059
2003-11-28,1960.26001
2003-12-01,1989.819946
2003-12-02,1980.069946
2003-12-03,1960.25
2003-12-04,1968.800049
2003-12-05,1937.819946
2003-12-08,1948.849976
2003-12-09,1908.319946
2003-12-10,1904.650024
2003-12-11,1942.319946
2003-12-12,1949
2003-12-15,1918.26001
2003-12-16,1924.290039
2003-12-17,1921.329956
2003-12-18,1956.180054
2003-12-19,1951.02002
2003-12-22,1955.800049
2003-12-23,1974.780029
2003-12-24,1969.22998
2003-12-26,1973.140015
2003-12-29,2006.47998
2003-12-30,2009.880005
2003-12-31,2003.369995
2004-01-02,2006.680054
2004-01-05,2047.359985
2004-01-06,2057.370117
2004-01-07,2077.679932
2004-01-08,2100.25
2004-01-09,2086.919922
2004-01-12,2111.780029
2004-01-13,2096.439941
2004-01-14,2111.129883
2004-01-15,2109.080078
2004-01-16,2140.459961
2004-01-20,2147.97998
2004-01-21,2142.449951
2004-01-22,2119.01001
2004-01-23,2123.870117
2004-01-26,2153.830078
2004-01-27,2116.040039
2004-01-28,2077.370117
2004-01-29,2068.22998
2004-01-30,2066.149902
2004-02-02,2063.149902
2004-02-03,2066.209961
2004-02-04,2014.140015
2004-02-05,2019.560059
2004-02-06,2064.01001
2004-02-09,2060.570068
2004-02-10,2075.330078
2004-02-11,2089.659912
2004-02-12,2073.610107
2004-02-13,2053.560059
2004-02-17,2080.350098
2004-02-18,2076.469971
2004-02-19,2045.959961
2004-02-20,2037.930054
2004-02-23,2007.52002
2004-02-24,2005.439941
2004-02-25,2022.97998
2004-02-26,2032.569946
2004-02-27,2029.819946
2004-03-01,2057.800049
2004-03-02,2039.650024
2004-03-03,2033.359985
2004-03-04,2055.110107
2004-03-05,2047.630005
2004-03-08,2008.780029
2004-03-09,1995.160034
2004-03-10,1964.150024
2004-03-11,1943.890015
2004-03-12,1984.72998
2004-03-15,1939.199951
2004-03-16,1943.089966
2004-03-17,1976.76001
2004-03-18,1962.439941
2004-03-19,1940.469971
2004-03-22,1909.900024
2004-03-23,1901.800049
2004-03-24,1909.47998
2004-03-25,1967.170044
2004-03-26,1960.02002
2004-03-29,1992.569946
2004-03-30,2000.630005
2004-03-31,1994.219971
2004-04-01,2015.01001
2004-04-02,2057.169922
2004-04-05,2079.120117
2004-04-06,2059.899902
2004-04-07,2050.23999
2004-04-08,2052.879883
2004-04-12,2065.47998
2004-04-13,2030.079956
2004-04-14,2024.849976
2004-04-15,2002.170044
2004-04-16,1995.73999
2004-04-19,2020.430054
2004-04-20,1978.630005
2004-04-21,1995.630005
2004-04-22,2032.910034
2004-04-23,2049.77002
2004-04-26,2036.77002
2004-04-27,2032.530029
2004-04-28,1989.540039
2004-04-29,1958.780029
2004-04-30,1920.150024
2004-05-03,1938.719971
2004-05-04,1950.47998
2004-05-05,1957.26001
2004-05-06,1937.73999
2004-05-07,1917.959961
2004-05-10,1896.069946
2004-05-11,1931.349976
2004-05-12,1925.589966
2004-05-13,1926.030029
2004-05-14,1904.25
2004-05-17,1876.640015
2004-05-18,1897.819946
2004-05-19,1898.170044
2004-05-20,1896.589966
2004-05-21,1912.089966
2004-05-24,1922.97998
2004-05-25,1964.650024
2004-05-26,1976.150024
2004-05-27,1984.5
2004-05-28,1986.73999
2004-06-01,1990.77002
2004-06-02,1988.97998
2004-06-03,1960.26001
2004-06-04,1978.619995
2004-06-07,2020.619995
2004-06-08,2023.530029
2004-06-09,1990.609985
2004-06-10,1999.869995
2004-06-14,1969.98999
2004-06-15,1995.599976
2004-06-16,1998.22998
2004-06-17,1983.670044
2004-06-18,1986.72998
2004-06-21,1974.380005
2004-06-22,1994.150024
2004-06-23,2020.97998
2004-06-24,2015.569946
2004-06-25,2025.469971
2004-06-28,2019.819946
2004-06-29,2034.930054
2004-06-30,2047.790039
2004-07-01,2015.550049
2004-07-02,2006.660034
2004-07-06,1963.430054
2004-07-07,1966.079956
2004-07-08,1935.319946
2004-07-09,1946.329956
2004-07-12,1936.920044
2004-07-13,1931.660034
2004-07-14,1914.880005
2004-07-15,1912.709961
2004-07-16,1883.150024
2004-07-19,1883.829956
2004-07-20,1917.069946
2004-07-21,1874.369995
2004-07-22,1889.060059
2004-07-23,1849.089966
2004-07-26,1839.02002
2004-07-27,1869.099976
2004-07-28,1858.26001
2004-07-29,1881.060059
2004-07-30,1887.359985
2004-08-02,1892.089966
2004-08-03,1859.420044
2004-08-04,1855.060059
2004-08-05,1821.630005
2004-08-06,1776.890015
2004-08-09,1774.640015
2004-08-10,1808.699951
2004-08-11,1782.420044
2004-08-12,1752.48999
2004-08-13,1757.219971
2004-08-16,1782.839966
